type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
2,2025628.87,2025628.87,0.0,914254.52,2939883.39,0,1
4,76960.91,76960.91,0.0,0.0,0.0,0,1
4,3486005.08,3486005.08,0.0,0.0,0.0,0,1
4,305710.24,305710.24,0.0,0.0,0.0,0,1
2,705647.68,705647.68,0.0,0.0,705647.68,0,1
4,6501296.36,6501296.36,0.0,0.0,0.0,0,1
2,227304.91,227304.91,0.0,80290.25,307595.16,0,1
2,49210.21,49210.21,0.0,0.0,49210.21,0,1
2,989966.55,989966.55,0.0,0.0,989966.55,0,1
2,978261.98,978261.98,0.0,713151.13,1691413.11,0,1
4,100109.03,100109.03,0.0,0.0,0.0,0,1
4,321465.0,321465.0,0.0,0.0,0.0,0,1
2,1939519.45,1939519.45,0.0,38036.62,1977556.07,0,1
4,4631432.03,4631432.03,0.0,0.0,0.0,0,1
4,3118811.65,3118811.65,0.0,0.0,0.0,0,1
4,168622.3,168622.3,0.0,0.0,0.0,0,1
2,440581.15,440581.15,0.0,164645.25,605226.4,0,1
2,1027963.96,1027963.96,0.0,3216668.79,4244632.75,0,1
2,17246.0,17246.0,0.0,0.0,17246.0,0,1
2,1158373.23,1158373.23,0.0,4318604.9,5476978.13,0,1
4,4886423.05,4886423.05,0.0,0.0,0.0,0,1
2,835770.84,835770.84,0.0,1490979.17,2326750.01,0,1
2,453699.35,453699.35,0.0,1321758.82,1775458.17,0,1
2,106673.26,106673.26,0.0,0.0,106673.26,0,1
4,777448.03,777448.03,0.0,0.0,0.0,0,1
4,2360965.74,2360965.74,0.0,0.0,0.0,0,1
4,899782.7,899782.7,0.0,0.0,0.0,0,1
2,167743.93,167743.93,0.0,219716.29,387460.22,0,1
2,2598276.05,2598276.05,0.0,5368346.27,7966622.32,0,1
2,2060748.45,2060748.45,0.0,0.0,2060748.45,0,1
4,927620.44,927620.44,0.0,0.0,0.0,0,1
2,2860852.43,2860852.43,0.0,83784.78,2944637.21,0,1
4,1305754.09,1305754.09,0.0,0.0,0.0,0,1
4,7782452.17,7782452.17,0.0,0.0,0.0,0,1
4,115461.48,115461.48,0.0,0.0,0.0,0,1
2,208868.36,208868.36,0.0,78757.57,287625.93,0,1
4,2248584.96,2248584.96,0.0,0.0,0.0,0,1
4,3171085.59,3171085.59,3171085.59,0.0,0.0,1,1
2,626195.24,626195.24,0.0,342735.9,968931.14,0,1
2,2914653.69,2914653.69,0.0,558015.85,3472669.53,0,1
4,134515.36,134515.36,0.0,0.0,0.0,0,1
2,254564.81,254564.81,0.0,1998631.83,2253196.63,0,1
2,84007.22,84007.22,0.0,0.0,84007.22,0,1
2,152042.16,152042.16,0.0,710428.02,862470.18,0,1
4,455709.8,455709.8,0.0,0.0,0.0,0,1
4,601494.61,601494.61,0.0,0.0,0.0,0,1
2,122235.11,122235.11,0.0,0.0,122235.11,0,1
2,55828.87,55828.87,0.0,0.0,55828.87,0,1
2,4640633.37,4640633.37,0.0,0.0,4640633.37,0,1
2,1138384.29,1138384.29,0.0,0.0,1138384.29,0,1
2,966389.93,966389.93,0.0,0.0,966389.93,0,1
2,703833.48,703833.48,0.0,0.0,703833.48,0,1
2,16619.95,16619.95,0.0,0.0,16619.95,0,1
4,4481768.26,4481768.26,0.0,0.0,0.0,0,1
4,722832.95,722832.95,0.0,0.0,0.0,0,1
2,10000000.0,10000000.0,0.0,1058449.45,11058449.45,0,1
2,1102133.9,1102133.9,0.0,306228.56,1408362.45,0,1
4,74581.07,74581.07,0.0,0.0,0.0,0,1
2,5166728.87,5166728.87,0.0,0.0,5166728.87,0,1
4,591766.42,591766.42,0.0,0.0,0.0,0,1
2,815297.9,815297.9,0.0,363475.49,1178773.39,0,1
4,1021129.67,1021129.67,0.0,0.0,0.0,0,1
4,239473.85,239473.85,0.0,0.0,0.0,0,1
2,1070031.6,1070031.6,0.0,8950696.17,10020727.77,0,1
2,5455965.86,5455965.86,0.0,0.0,5455965.86,0,1
4,10000000.0,13774746.08,3774746.08,0.0,0.0,0,1
4,20128.0,20128.0,0.0,0.0,0.0,0,1
2,52557.21,52557.21,0.0,0.0,52557.21,0,1
4,1968431.0,1968431.0,0.0,0.0,0.0,0,1
2,40075.02,40075.02,0.0,0.0,40075.02,0,1
4,203280.85,203280.85,0.0,0.0,0.0,0,1
2,986876.27,986876.27,0.0,57853.96,1044730.24,0,1
2,173668.46,173668.46,0.0,383083.73,556752.19,0,1
4,4602636.68,4602636.68,0.0,0.0,0.0,0,1
2,132438.82,132438.82,0.0,0.0,132438.82,0,1
2,12461.0,12461.0,0.0,27964.11,40425.11,0,1
4,59996.12,59996.12,0.0,0.0,0.0,0,1
4,162192.78,162192.78,0.0,0.0,0.0,0,1
4,374178.28,374178.28,0.0,0.0,0.0,0,1
4,79076.14,79076.14,0.0,0.0,0.0,0,1
4,82869.09,82869.09,0.0,0.0,0.0,0,1
2,100433.21,100433.21,0.0,1935472.98,2035906.19,0,1
4,668595.91,668595.91,0.0,0.0,0.0,0,1
4,73929.99,73929.99,0.0,0.0,0.0,0,1
4,251621.18,251621.18,0.0,0.0,0.0,0,1
4,3569720.42,3569720.42,0.0,0.0,0.0,0,1
4,5772.0,5772.0,0.0,0.0,0.0,0,1
2,7567170.36,7567170.36,0.0,345425.4,7912595.75,0,1
4,93732.16,93732.16,0.0,0.0,0.0,0,1
4,4121986.59,4121986.59,0.0,0.0,0.0,0,1
2,435166.65,435166.65,0.0,449215.85,884382.5,0,1
2,32660.58,32660.58,0.0,0.0,32660.58,0,1
2,31315.51,31315.51,0.0,3639775.06,3671090.58,0,1
4,107188.41,107188.41,0.0,0.0,0.0,0,1
2,5052211.09,5052211.09,0.0,6890050.56,11942261.64,0,1
2,323726.61,323726.61,0.0,561753.58,885480.19,0,1
4,185488.23,185488.23,0.0,0.0,0.0,0,1
4,2947783.87,2947783.87,0.0,0.0,0.0,0,1
2,4104942.7,4104942.7,0.0,131668.24,4236610.94,0,1
2,185238.61,185238.61,0.0,37287.36,222525.97,0,1
4,124465.49,124465.49,0.0,0.0,0.0,0,1
4,344673.46,344673.46,0.0,0.0,0.0,0,1
4,258355.42,258355.42,0.0,0.0,0.0,0,1
2,39379.45,39379.45,0.0,188532.97,227912.43,0,1
2,7246962.16,7246962.16,0.0,1394594.82,8641556.98,0,1
2,44829.81,44829.81,0.0,301552.31,346382.12,0,1
4,1314897.11,1314897.11,0.0,0.0,0.0,0,1
2,4713935.64,4713935.64,0.0,529413.85,5243349.49,0,1
2,127528.92,127528.92,0.0,0.0,127528.92,0,1
4,42513.08,42513.08,0.0,0.0,0.0,0,1
2,4153.02,4153.02,0.0,0.0,4153.02,0,1
2,149975.43,149975.43,0.0,298776.08,448751.51,0,1
2,351332.16,351332.16,0.0,0.0,351332.16,0,1
4,756426.12,756426.12,0.0,0.0,0.0,0,1
4,63440.63,63440.63,0.0,0.0,0.0,0,1
2,293470.64,293470.64,0.0,7670124.43,7963595.07,0,1
4,35496.47,35496.47,0.0,0.0,0.0,0,1
4,3455440.17,3455440.17,0.0,0.0,0.0,0,1
4,181588.3,181588.3,0.0,0.0,0.0,0,1
2,15560.34,15560.34,0.0,1013358.63,1028918.97,0,1
2,61178.51,61178.51,0.0,238787.35,299965.86,0,1
4,448025.06,448025.06,0.0,0.0,0.0,0,1
2,570649.33,570649.33,0.0,0.0,570649.33,0,1
4,161272.92,161272.92,0.0,0.0,0.0,0,1
4,653151.55,653151.55,0.0,0.0,0.0,0,1
2,4791.06,4791.06,0.0,4814602.17,4819393.23,0,1
2,1289142.33,1289142.33,0.0,21580.17,1310722.5,0,1
4,105269.81,105269.81,0.0,0.0,0.0,0,1
4,802382.45,802382.45,0.0,0.0,0.0,0,1
4,4152987.1,4152987.1,0.0,0.0,0.0,0,1
4,3295227.84,3295227.84,0.0,0.0,0.0,0,1
4,802417.45,802417.45,0.0,0.0,0.0,0,1
4,7807640.17,7807640.17,0.0,0.0,0.0,0,1
2,338083.76,338083.76,0.0,788505.46,1126589.22,0,1
2,113338.99,113338.99,0.0,3290608.15,3403947.14,0,1
4,305817.12,305817.12,0.0,0.0,0.0,0,1
4,315654.19,315654.19,0.0,0.0,0.0,0,1
4,158214.43,158214.43,0.0,0.0,0.0,0,1
4,1390332.39,1390332.39,0.0,0.0,0.0,0,1
4,53782.87,53782.87,0.0,0.0,0.0,0,1
2,141730.2,141730.2,0.0,439133.62,580863.82,0,1
4,773696.12,773696.12,0.0,0.0,0.0,0,1
2,376367.26,376367.26,0.0,0.0,376367.26,0,1
4,62091.44,62091.44,0.0,0.0,0.0,0,1
2,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1
4,10000000.0,13019699.77,3019699.77,0.0,0.0,0,1
2,780687.45,780687.45,0.0,564595.45,1345282.89,0,1
2,12477.96,12477.96,0.0,0.0,12477.96,0,1
2,174683.34,174683.34,0.0,449036.7,623720.04,0,1
4,998110.47,998110.47,0.0,0.0,685216.5,0,1
4,2149976.69,2149976.69,0.0,0.0,0.0,0,1
4,306675.37,306675.37,0.0,0.0,0.0,0,1
4,613386.47,613386.47,0.0,0.0,0.0,0,1
4,92057.19,92057.19,0.0,0.0,0.0,0,1
4,3592596.97,3592596.97,0.0,0.0,0.0,0,1
2,1684039.12,1684039.12,0.0,32961658.25,34645697.37,0,1
4,2799902.39,2799902.39,0.0,0.0,0.0,0,1
4,494446.94,494446.94,0.0,0.0,0.0,0,1
2,265747.73,265747.73,0.0,0.0,265747.73,0,1
2,7239986.95,7239986.95,0.0,0.0,7239986.95,0,1
4,7469051.14,7469051.14,0.0,0.0,0.0,0,1
4,124696.98,124696.98,0.0,0.0,0.0,0,1
2,37436.78,37436.78,0.0,0.0,37436.78,0,1
2,20128.0,20128.0,0.0,6268.0,12145.85,0,1
2,10000000.0,10000000.0,0.0,551074.14,10551074.14,0,1
4,323726.61,323726.61,0.0,0.0,0.0,0,1
2,1101871.13,1101871.13,0.0,442604.16,1544475.3,0,1
2,681525.62,681525.62,0.0,2250319.57,2931845.19,0,1
4,4892226.25,4892226.25,0.0,0.0,0.0,0,1
4,86170.94,86170.94,0.0,0.0,0.0,0,1
2,414153.16,414153.16,0.0,379431.75,793584.91,0,1
2,671516.68,671516.68,0.0,57926.23,729442.9,0,1
2,500003.56,500003.56,0.0,0.0,500003.56,0,1
2,1946.74,1946.74,0.0,403800.11,405746.85,0,1
2,927620.44,927620.44,0.0,0.0,927620.44,0,1
2,10000000.0,10000000.0,0.0,179252.82,10179252.82,0,1
4,188658.45,188658.45,0.0,0.0,0.0,0,1
4,8327328.27,8327328.27,0.0,0.0,0.0,0,1
4,24412.07,24412.07,0.0,0.0,0.0,0,1
4,2040374.55,2040374.55,0.0,0.0,0.0,0,1
2,59263.88,59263.88,0.0,1597464.29,1656728.17,0,1
4,1998327.96,1998327.96,0.0,0.0,0.0,0,1
2,1069508.42,1069508.42,0.0,172254.0,1439496.96,0,1
4,55828.87,55828.87,0.0,0.0,0.0,0,1
2,2388542.02,2388542.02,0.0,14775.9,2403317.91,0,1
2,436757.76,436757.76,0.0,0.0,436757.76,0,1
4,802421.39,802421.39,0.0,0.0,0.0,0,1
4,1241118.86,1241118.86,0.0,0.0,0.0,0,1
2,214760.72,214760.72,0.0,151605.62,366366.35,0,1
2,1501341.87,1501341.87,0.0,0.0,1501341.87,0,1
4,16207.04,16207.04,0.0,0.0,0.0,0,1
2,2540410.33,2540410.33,0.0,0.0,2301330.2,0,1
2,6703831.4,6703831.4,0.0,99114.49,6802945.89,0,1
4,645135.6,645135.6,0.0,0.0,0.0,0,1
2,219934.26,219934.26,0.0,0.0,219934.26,0,1
2,1158358.08,1158358.08,0.0,0.0,1158358.08,0,1
2,8443528.7,8443528.7,0.0,0.0,8443528.7,0,1
4,166456.54,166456.54,0.0,0.0,0.0,0,1
4,2251225.38,2251225.38,0.0,0.0,0.0,0,1
2,986623.96,986623.96,0.0,1554653.8,2541277.77,0,1
2,329937.88,329937.88,0.0,349407.23,679345.1,0,1
2,1777674.32,1777674.32,0.0,1953534.39,3731208.71,0,1
2,924912.26,924912.26,0.0,1504485.48,2429397.74,0,1
2,969259.07,969259.07,0.0,85723.45,1054982.52,0,1
2,6721321.33,6721321.33,0.0,85644.25,6806965.58,0,1
2,211186.03,211186.03,0.0,58283.43,269469.46,0,1
4,1182557.97,1182557.97,0.0,0.0,0.0,0,1
2,145035.4,145035.4,0.0,89193.96,234229.36,0,1
4,652782.54,652782.54,0.0,0.0,0.0,0,1
2,24412.07,24412.07,0.0,1564103.49,1588515.56,0,1
2,7435751.59,7435751.59,0.0,332673.83,7768425.42,0,1
4,96474.91,96474.91,0.0,0.0,0.0,0,1
2,426323.38,426323.38,0.0,102216.61,528539.99,0,1
4,114864.37,114864.37,0.0,0.0,0.0,0,1
2,1534985.07,1534985.07,0.0,0.0,1534985.07,0,1
2,989954.57,989954.57,0.0,861924.18,1851878.75,0,1
2,1743864.1,1743864.1,0.0,145959.55,1889823.65,0,1
4,684174.46,684174.46,0.0,0.0,0.0,0,1
2,34301.19,34301.19,0.0,0.0,34301.19,0,1
2,813992.49,813992.49,0.0,24794625.2,25608617.69,0,1
4,3054359.4,3054359.4,0.0,0.0,0.0,0,1
4,65494.78,65494.78,0.0,0.0,0.0,0,1
4,78357.77,78357.77,0.0,0.0,0.0,0,1
2,1665334.68,1665334.68,0.0,398538.39,2063873.07,0,1
2,13266.93,13266.93,0.0,963180.13,976447.07,0,1
2,1155128.91,1155128.91,0.0,0.0,1155128.91,0,1
4,1812161.42,1812161.42,0.0,0.0,0.0,0,1
2,880661.14,880661.14,0.0,0.0,880661.14,0,1
4,82535.57,82535.57,0.0,0.0,0.0,0,1
2,147957.23,147957.23,0.0,105718.75,253675.98,0,1
2,3354200.39,3354200.39,0.0,0.0,3491865.72,0,1
2,111467.61,111467.61,0.0,668384.6,779852.21,0,1
4,282332.91,282332.91,0.0,0.0,0.0,0,1
2,45116.24,45116.24,0.0,0.0,45116.24,0,1
4,3857176.83,3857176.83,0.0,0.0,0.0,0,1
4,2059980.16,2059980.16,0.0,0.0,0.0,0,1
4,1018800.91,1018800.91,0.0,0.0,0.0,0,1
4,105861.07,105861.07,0.0,0.0,0.0,0,1
2,93708.08,93708.08,0.0,1535887.5,1629595.57,0,1
2,288263.38,288263.38,0.0,67081.67,355345.05,0,1
4,309488.9,309488.9,0.0,0.0,0.0,0,1
4,321883.89,321883.89,0.0,0.0,0.0,0,1
2,1397162.15,1397162.15,0.0,3145907.84,4543069.99,0,1
2,82527.13,82527.13,0.0,397267.85,479794.98,0,1
4,27276.07,27276.07,0.0,0.0,0.0,0,1
4,417217.89,417217.89,0.0,0.0,0.0,0,1
4,167743.93,167743.93,0.0,0.0,0.0,0,1
4,4559921.56,4559921.56,0.0,0.0,0.0,0,1
2,3492056.91,3492056.91,0.0,793803.18,4285860.09,0,1
4,297465.74,297465.74,0.0,0.0,0.0,0,1
4,6295010.28,6295010.28,0.0,0.0,0.0,0,1
2,4672401.04,4672401.04,0.0,13043.09,4685444.13,0,1
4,7360.15,7360.15,0.0,0.0,0.0,0,1
2,1895158.63,1895158.63,0.0,0.0,1700657.35,0,1
4,457359.64,457359.64,0.0,0.0,0.0,0,1
4,167715.53,167715.53,0.0,0.0,0.0,0,1
2,217357.58,217357.58,0.0,8844811.88,9062169.46,0,1
4,1996.17,1996.17,0.0,0.0,0.0,0,1
2,3150438.28,3150438.28,0.0,6711.43,3157149.71,0,1
4,299016.86,299016.86,0.0,0.0,0.0,0,1
4,56847.17,56847.17,0.0,0.0,0.0,0,1
4,164.0,164.0,0.0,0.0,0.0,0,1
4,2914653.69,2914653.69,0.0,0.0,0.0,0,1
4,1411271.23,1411271.23,0.0,0.0,0.0,0,1
2,443682.96,443682.96,0.0,587076.1,1030759.06,0,1
2,1820864.64,1820864.64,0.0,1116665.47,2937530.11,0,1
2,35496.47,35496.47,0.0,123871.82,159368.28,0,1
2,179700.14,179700.14,0.0,1792.34,181492.48,0,1
4,1632500.22,1632500.22,0.0,0.0,0.0,0,1
4,4153.02,4153.02,0.0,0.0,0.0,0,1
4,2629417.41,2629417.41,0.0,0.0,0.0,0,1
4,21741.36,21741.36,0.0,0.0,0.0,0,1
2,461442.52,461442.52,0.0,11029.55,472472.07,0,1
4,1082718.08,1082718.08,0.0,0.0,0.0,0,1
2,3116833.75,3116833.75,0.0,456298.06,3573131.82,0,1
4,158279.4,158279.4,0.0,0.0,0.0,0,1
2,71511.19,71511.19,0.0,0.0,71511.19,0,1
4,104957.85,104957.85,0.0,0.0,0.0,0,1
2,3425386.69,3425386.69,0.0,0.0,3425386.69,0,1
4,10000000.0,11912961.16,1912961.16,0.0,0.0,0,1
2,244153.94,244153.94,0.0,462368.7,706522.64,0,1
4,492896.75,492896.75,0.0,0.0,0.0,0,1
2,4094.07,4094.07,0.0,296534.2,300628.27,0,1
2,454511.73,454511.73,0.0,140892.24,595403.98,0,1
4,4900487.15,4900487.15,0.0,0.0,0.0,0,1
2,1778520.7,1778520.7,0.0,0.0,1778520.7,0,1
4,2079746.13,2079746.13,0.0,0.0,0.0,0,1
2,4961093.21,4961093.21,0.0,0.0,4961093.21,0,1
2,461255.26,461255.26,0.0,34467.19,495722.45,0,1
2,37831.15,37831.15,0.0,918489.62,956320.77,0,1
4,158299.34,158299.34,0.0,0.0,0.0,0,1
4,3904257.51,3904257.51,0.0,0.0,0.0,0,1
2,580010.03,580010.03,0.0,41887.5,621897.52,0,1
4,286835.21,286835.21,0.0,0.0,0.0,0,1
4,340936.99,340936.99,0.0,0.0,0.0,0,1
4,224230.16,224230.16,0.0,0.0,0.0,0,1
2,667043.9,667043.9,0.0,104132.27,771176.17,0,1
4,9772559.35,9772559.35,0.0,0.0,0.0,0,1
4,387773.97,387773.97,0.0,0.0,0.0,0,1
2,228751.77,228751.77,0.0,702234.36,930986.13,0,1
2,617668.37,617668.37,0.0,108637.75,975065.21,0,1
4,425221.11,425221.11,0.0,0.0,0.0,0,1
4,18627.02,18627.02,0.0,0.0,0.0,0,1
2,567729.52,567729.52,0.0,365798.0,933527.51,0,1
2,1637875.33,1637875.33,0.0,2042965.58,3680840.92,0,1
2,10000000.0,10000000.0,0.0,35922.97,10035922.97,0,1
4,536624.41,536624.41,536624.41,0.0,0.0,1,1
4,23031.26,23031.26,0.0,0.0,0.0,0,1
4,306505.03,306505.03,0.0,0.0,0.0,0,1
4,1290224.84,1290224.84,0.0,0.0,0.0,0,1
2,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1
2,76133.19,76133.19,0.0,0.0,76133.19,0,1
4,325732.34,325732.34,0.0,0.0,0.0,0,1
2,287040.14,287040.14,0.0,2153682.82,2440722.97,0,1
2,1273674.05,1273674.05,0.0,0.0,1273674.05,0,1
4,16734.61,16734.61,0.0,0.0,0.0,0,1
4,176549.59,176549.59,0.0,0.0,0.0,0,1
2,329728.11,329728.11,0.0,0.0,329728.11,0,1
2,157705.36,157705.36,0.0,0.0,157705.36,0,1
2,275082.0,275082.0,0.0,0.0,275082.0,0,1
2,20842.92,20842.92,0.0,118111.75,138954.67,0,1
2,1165187.89,1165187.89,0.0,0.0,1165187.89,0,1
2,21174.45,21174.45,0.0,31409.08,52583.53,0,1
2,3302492.95,3302492.95,0.0,589810.81,3892303.76,0,1
2,17216.14,17216.14,0.0,30730.87,47947.01,0,1
2,10000000.0,10000000.0,0.0,109827.22,10109827.22,0,1
2,360688.3,360688.3,0.0,0.0,360688.3,0,1
2,200008.33,200008.33,0.0,2959887.83,3159896.16,0,1
2,377919.58,377919.58,0.0,617276.1,995195.68,0,1
4,1927403.83,1927403.83,0.0,0.0,0.0,0,1
4,34099.1,34099.1,0.0,0.0,0.0,0,1
2,178503.45,178503.45,0.0,382903.28,561406.72,0,1
4,461509.86,461509.86,0.0,0.0,0.0,0,1
4,540154.62,540154.62,0.0,0.0,0.0,0,1
4,20393.12,20393.12,0.0,0.0,0.0,0,1
4,176776.55,176776.55,0.0,0.0,0.0,0,1
4,912117.82,912117.82,0.0,0.0,0.0,0,1
2,635409.32,635409.32,0.0,1500157.41,2135566.73,0,1
2,972713.05,972713.05,0.0,0.0,972713.05,0,1
2,5039827.29,5039827.29,0.0,13002.46,5052829.75,0,1
4,6648389.9,6648389.9,0.0,0.0,0.0,0,1
2,1264551.38,1264551.38,0.0,0.0,1264551.38,0,1
4,976830.22,976830.22,0.0,0.0,0.0,0,1
4,156039.36,156039.36,0.0,0.0,0.0,0,1
2,606920.11,606920.11,0.0,16606636.44,17213556.55,0,1
4,10880.26,10880.26,0.0,0.0,0.0,0,1
4,105491.11,105491.11,0.0,0.0,0.0,0,1
4,521986.29,521986.29,0.0,0.0,0.0,0,1
4,10000000.0,12542664.27,2542664.27,0.0,0.0,0,1
4,1074.81,1074.81,0.0,0.0,0.0,0,1
2,272716.64,272716.64,0.0,1019542.34,1292258.98,0,1
2,157353.39,157353.39,0.0,5073663.48,5231016.86,0,1
2,1086227.44,1086227.44,0.0,1017455.87,2103683.3,0,1
2,350789.59,350789.59,0.0,8785008.75,9135798.34,0,1
4,18471.55,18471.55,0.0,0.0,0.0,0,1
4,4589441.44,4589441.44,0.0,0.0,0.0,0,1
2,3924102.18,3924102.18,0.0,0.0,3924102.18,0,1
2,831725.76,831725.76,0.0,9544.26,841270.02,0,1
4,1593189.25,1593189.25,0.0,0.0,0.0,0,1
4,7009.93,7009.93,0.0,0.0,0.0,0,1
2,62318.91,62318.91,0.0,975697.67,1038016.58,0,1
4,7196174.56,7196174.56,0.0,0.0,0.0,0,1
4,2173367.35,2173367.35,0.0,0.0,0.0,0,1
2,1788729.73,1788729.73,0.0,109598.5,1898328.23,0,1
2,121626.82,121626.82,0.0,653744.34,775371.16,0,1
2,1162672.01,1162672.01,0.0,5026373.25,6189045.26,0,1
4,4814.69,4814.69,0.0,0.0,0.0,0,1
2,329156.43,329156.43,0.0,0.0,329156.43,0,1
2,40819.72,40819.72,0.0,1455161.15,1495980.87,0,1
2,6392800.85,6392800.85,0.0,337849.17,6730650.03,0,1
2,1663895.14,1663895.14,0.0,0.0,1663895.14,0,1
2,525155.79,525155.79,0.0,2665961.11,3191116.89,0,1
4,8116.53,8116.53,0.0,0.0,0.0,0,1
2,902483.91,902483.91,0.0,2271023.91,3173507.82,0,1
2,653949.74,653949.74,0.0,1404475.93,2058425.67,0,1
2,200482.72,200482.72,0.0,254271.49,454754.21,0,1
4,224661.54,224661.54,0.0,0.0,0.0,0,1
2,503793.25,503793.25,0.0,10096055.39,10599848.64,0,1
4,700523.69,700523.69,0.0,0.0,0.0,0,1
2,27951.26,27951.26,0.0,10439.0,698752.71,0,1
2,3774746.08,3774746.08,0.0,55231.27,3829977.34,0,1
4,101081.12,101081.12,0.0,0.0,0.0,0,1
2,100840.93,100840.93,0.0,47681.33,148522.26,0,1
4,1381513.27,1381513.27,0.0,0.0,0.0,0,1
4,114017.19,114017.19,0.0,0.0,0.0,0,1
2,135845.3,135845.3,0.0,448088.56,583933.86,0,1
4,109028.8,109028.8,0.0,0.0,0.0,0,1
2,259103.16,259103.16,0.0,15446.58,274549.74,0,1
2,155926.42,155926.42,0.0,369481.23,525407.65,0,1
2,143660.11,143660.11,0.0,0.0,143660.11,0,1
4,931684.75,931684.75,0.0,0.0,0.0,0,1
4,504362.34,504362.34,0.0,0.0,0.0,0,1
4,1454356.81,1454356.81,0.0,0.0,0.0,0,1
4,3285475.4,3285475.4,0.0,0.0,0.0,0,1
4,20243.24,20243.24,0.0,0.0,0.0,0,1
4,1675153.28,1675153.28,0.0,0.0,0.0,0,1
4,1048100.0,1048100.0,0.0,0.0,0.0,0,1
2,513610.51,513610.51,0.0,954248.26,1467858.76,0,1
4,177022.52,177022.52,0.0,0.0,0.0,0,1
4,67128.33,67128.33,0.0,0.0,0.0,0,1
4,4895343.33,4895343.33,0.0,0.0,0.0,0,1
2,540914.12,540914.12,0.0,36447.52,577361.64,0,1
4,264058.41,264058.41,0.0,0.0,0.0,0,1
4,45890.12,45890.12,0.0,0.0,0.0,0,1
4,1418168.85,1418168.85,0.0,0.0,0.0,0,1
2,21511.22,21511.22,0.0,0.0,21511.22,0,1
2,32382.31,32382.31,0.0,0.0,32382.31,0,1
4,227994.78,227994.78,0.0,0.0,0.0,0,1
2,54583.71,54583.71,0.0,0.0,54583.71,0,1
2,6106149.52,6106149.52,0.0,2003487.05,8109636.57,0,1
2,1235544.92,1235544.92,0.0,1981608.99,3217153.91,0,1
4,235750.53,235750.53,0.0,0.0,0.0,0,1
4,1462355.44,1462355.44,0.0,0.0,0.0,0,1
4,10000000.0,22625132.51,12625132.51,0.0,0.0,0,1
4,10000000.0,10536624.41,536624.41,0.0,0.0,0,1
4,1265379.37,1265379.37,0.0,0.0,0.0,0,1
2,98918.12,98918.12,0.0,7257771.83,7356689.94,0,1
2,7937954.2,7937954.2,0.0,2716480.56,10654434.76,0,1
4,2050727.81,2050727.81,0.0,0.0,0.0,0,1
4,21832.43,21832.43,0.0,0.0,0.0,0,1
4,1040303.44,1040303.44,0.0,0.0,0.0,0,1
4,1338487.47,1338487.47,0.0,0.0,0.0,0,1
4,983417.49,983417.49,0.0,0.0,0.0,0,1
4,1532281.61,1532281.61,0.0,0.0,0.0,0,1
4,53107.96,53107.96,0.0,0.0,0.0,0,1
2,95235.46,95235.46,0.0,5736.45,100971.91,0,1
2,301579.42,301579.42,0.0,125555.26,427134.68,0,1
4,76200.04,76200.04,0.0,0.0,0.0,0,1
4,54380.21,54380.21,0.0,0.0,0.0,0,1
4,476890.47,476890.47,0.0,0.0,0.0,0,1
4,27985.73,27985.73,0.0,0.0,0.0,0,1
4,696575.46,696575.46,0.0,0.0,0.0,0,1
2,371771.44,371771.44,0.0,4665671.71,5037443.15,0,1
4,173309.11,173309.11,0.0,0.0,0.0,0,1
4,176700.12,176700.12,0.0,0.0,0.0,0,1
2,37323.15,37323.15,0.0,868591.49,905914.64,0,1
2,268366.47,268366.47,0.0,6454803.87,6723170.34,0,1
2,3786438.03,3786438.03,0.0,84013.26,3870451.29,0,1
4,10000000.0,10987591.59,987591.59,0.0,0.0,0,1
4,2642116.95,2642116.95,0.0,0.0,0.0,0,1
2,585010.21,585010.21,0.0,15969.08,600979.29,0,1
4,623152.72,623152.72,0.0,0.0,0.0,0,1
4,1064995.85,1064995.85,0.0,0.0,0.0,0,1
4,181224.98,181224.98,0.0,0.0,0.0,0,1
2,684174.46,684174.46,0.0,455610.6,1139785.06,0,1
2,107188.41,107188.41,0.0,696135.43,803323.83,0,1
2,50722.16,50722.16,0.0,21829.49,72551.64,0,1
4,580010.03,580010.03,0.0,0.0,0.0,0,1
4,120214.74,120214.74,0.0,0.0,0.0,0,1
4,4919642.57,4919642.57,0.0,0.0,0.0,0,1
4,240580.4,240580.4,0.0,0.0,0.0,0,1
2,7078157.11,7078157.11,0.0,6398391.47,13476548.58,0,1
2,187761.76,187761.76,0.0,360353.54,687445.2,0,1
2,75708.87,75708.87,0.0,4816.38,80525.25,0,1
2,8274020.94,8274020.94,0.0,0.0,8274020.94,0,1
2,301193.32,301193.32,0.0,0.0,301193.32,0,1
4,3733104.07,3733104.07,0.0,0.0,0.0,0,1
2,161016.65,161016.65,0.0,92806.24,253822.89,0,1
2,4830219.15,4830219.15,0.0,0.0,4830219.15,0,1
2,251140.96,251140.96,0.0,118975.87,370116.83,0,1
4,1132311.86,1132311.86,0.0,0.0,0.0,0,1
4,81867.07,81867.07,0.0,0.0,0.0,0,1
2,1018800.91,1018800.91,0.0,389321.6,1408122.51,0,1
2,1150413.99,1150413.99,0.0,1740168.44,2890582.43,0,1
2,282018.0,282018.0,0.0,2255136.89,2537154.89,0,1
